timestamp,window,elapsed_seconds,attack_label,flow_count,flow_duration_mean,fwd_packets_mean,bwd_packets_mean,fwd_bytes_sum,bwd_bytes_sum,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_mean,bwd_iat_mean,syn_count,ack_count,rst_count,fin_count,psh_fwd_count,psh_bwd_count,urg_fwd_count,urg_bwd_count,packet_length_mean,packet_length_std,packets_per_second,bytes_per_second,down_up_ratio,active_mean,active_std,idle_mean,idle_std,packet_count,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,ttl_mean,ttl_std,tcp_window_mean,tcp_window_std,payload_mean,payload_std,payload_sum,payload_max,fragmented_packets
2018-02-28 08:32:00,10,600.0,0,810.0,17871209.17530864,88.57777777777778,189.99753086419756,310667.0,218027498.0,980337.8584090638,2085704.849253834,109811388.0,0.0,1542525.9222586935,1157963.1552061767,69.0,208.0,258.0,10.0,69.0,0.0,0.0,0.0,126.21836361974864,165.8201626427352,0.0,0.0,0.5753086419753086,948940.042272938,317529.7821605743,5344687.586773823,535231.5402265023,6867,30,29,62,62,79.16950633464396,44.64149633102858,2868.719953154736,5490.964146741528,871.5356050677152,707.1801222599719,5984835,1460,0
2018-02-28 08:33:00,11,660.0,0,1008.0,17278466.29761905,31.901785714285715,85.3422619047619,1540325.0,118551999.0,934463.2769987404,1854641.66145688,97700000.0,0.0,1515320.4112917446,1077494.503137295,49.0,280.0,252.0,3.0,49.0,0.0,0.0,0.0,100.37351415501726,126.04931939634682,0.0,0.0,0.6765873015873016,629817.1152923509,211278.33529694215,5691597.403641225,265407.8052027722,252,26,25,36,36,125.47222222222223,64.02952523496455,6540.762295081967,17596.289195436537,42.84920634920635,169.12912945334546,10798,1460,0
2018-02-28 08:34:00,12,720.0,0,1305.0,15282322.502681991,4.880459770114943,4.454406130268199,446587.0,2632754.0,1161088.3462837248,1861531.7030336405,86935013.0,0.0,1628701.9087829662,1310067.4573043864,112.0,367.0,308.0,8.0,112.0,0.0,0.0,0.0,88.87943359872774,120.5556687916252,0.0,0.0,0.6406130268199234,286177.1701350289,179049.34477042552,5843933.329009988,462585.3393680961,141,19,18,23,23,120.8581560283688,43.678465037178825,17523.201438848922,27502.102283854452,66.80851063829788,195.3320950474425,9420,1173,0
2018-02-28 08:35:00,13,780.0,0,732.0,12629651.846994536,5.834699453551913,5.352459016393443,234497.0,2584605.0,1198172.1604924726,1102686.9877623804,73601816.0,0.0,1415473.3968924272,663096.269031316,52.0,250.0,128.0,8.0,52.0,0.0,0.0,0.0,72.00512799016434,95.27651432392284,0.0,0.0,0.6407103825136612,797906.8719632269,484005.6493235146,4031219.292539104,408884.83629793726,72,11,9,12,12,112.86111111111111,44.884611232677585,10947.958333333334,23797.90333434682,47.333333333333336,161.91007763396516,3408,1173,0
2018-02-28 08:36:00,14,840.0,0,1788.0,16863309.011744965,5.745525727069351,6.017897091722595,739507.0,5769759.0,658458.9330313904,1536055.4164031364,59732357.0,0.0,1124856.1020739332,1019442.7442713724,90.0,390.0,527.0,8.0,90.0,0.0,0.0,0.0,105.12457066283127,143.15458160936006,0.0,0.0,0.6879194630872483,245354.88888447717,79777.57363175876,5330157.170983026,234484.22256055992,74,7,8,9,9,113.98648648648648,14.214109566687164,28589.661971830985,30431.305652447387,114.86486486486487,263.76267478857835,8500,1173,0
2018-02-28 08:37:00,15,900.0,0,1343.0,15792939.85927029,5.209977661950856,4.475800446760982,384469.0,2929776.0,1083303.3531035653,1452562.9520857504,109780919.0,0.0,1535500.800214987,969885.2079772608,89.0,391.0,308.0,13.0,89.0,0.0,0.0,0.0,89.8706527354146,119.38805620926216,0.0,0.0,0.5964259121370067,571816.3486209197,219813.27418429067,5290626.078962704,209569.1897528291,114,9,6,16,16,131.52631578947367,59.851617484492564,13159.26,24346.68479646011,231.21929824561403,420.47355853797956,26359,1460,0
2018-02-28 08:38:00,16,960.0,0,889.0,11789695.721034871,5.7109111361079865,5.901012373453319,361971.0,3599913.0,920118.0835204194,1404496.7265944297,59922030.0,0.0,1258520.9171750972,959391.4123205304,47.0,340.0,165.0,10.0,47.0,0.0,0.0,0.0,72.34198967676603,100.42237170904916,0.0,398906.7908024797,0.5838020247469067,253889.0541184453,187829.35552188195,4598930.601076108,469023.82367005537,241,16,14,27,27,126.9045643153527,42.747261363509836,33569.85462555066,29891.116433450006,231.7759336099585,671.2822180362956,55858,7327,0
2018-02-28 08:39:00,17,1020.0,0,926.0,10331858.435205184,4.6781857451403885,2.970842332613391,274956.0,740627.0,846131.8369643543,1326087.3640235804,108312139.0,0.0,1249561.1439026035,1067360.840706055,165.0,434.0,166.0,11.0,165.0,0.0,0.0,0.0,69.31072929799612,97.23580467986264,0.0,0.0,0.541036717062635,767120.9332612882,388709.05094789766,3660240.5929765296,144485.06206735002,113,11,10,16,16,117.98230088495575,34.099115588888424,16951.45871559633,24923.14145436522,119.02654867256638,289.76072210461706,13450,1460,0
2018-02-28 08:40:00,18,1080.0,0,876.0,17702631.514840182,11.39840182648402,18.366438356164384,442006.0,18461271.0,1546234.3381036948,1545144.2142783983,60703388.0,0.0,2023833.9903487545,1141066.883142591,63.0,270.0,227.0,3.0,63.0,0.0,0.0,0.0,107.44260658480307,137.61939391332328,0.0,74435.51902061362,0.6015981735159818,90863.25651735852,47603.164929653874,5185477.090048015,231242.2657952389,82,7,7,10,10,112.59756097560975,35.87697076140562,26721.71794871795,31046.09421986966,126.6951219512195,272.8203265762924,10389,1173,0
2018-02-28 08:41:00,19,1140.0,0,781.0,16707938.417413572,6.387964148527529,5.47887323943662,293831.0,2386290.0,985583.1146347158,1490067.6103649249,59900000.0,0.0,1421613.9591243786,1217540.5249973142,45.0,201.0,219.0,5.0,45.0,0.0,0.0,0.0,86.21737263354775,119.17556302841832,0.0,0.0,0.6261203585147247,780393.5724264869,645044.4272591049,4961650.072867271,337335.9098191701,345,14,12,46,42,146.70434782608694,62.06363584122471,28799.843333333334,27137.17921680399,217.34782608695653,387.6539613903071,74985,1460,0
2018-02-28 08:42:00,20,1200.0,0,511.0,10467732.583170254,4.540117416829745,3.681017612524462,200375.0,489458.0,980637.0821261776,1246529.741447098,118000000.0,0.0,1240711.9985922417,940797.1782938772,32.0,203.0,114.0,6.0,32.0,0.0,0.0,0.0,79.86154646141019,115.35215252110586,32236.12961822453,122299.36590860668,0.5205479452054794,254202.55359711932,213538.30053994947,4076870.793187656,108424.1220410479,234,13,10,32,29,156.22222222222223,64.7691988354597,25269.11374407583,26586.452004309955,46.034188034188034,196.04586621191467,10772,1460,0
2018-02-28 08:43:00,21,1260.0,0,934.0,17500181.843683083,6.690578158458244,8.88865096359743,508739.0,7406301.0,1320266.731015673,1439498.8635493263,60700000.0,0.0,1729928.385384971,1057418.493410125,55.0,243.0,239.0,3.0,55.0,0.0,0.0,0.0,114.05453449268768,135.0354938091923,0.0,0.0,0.6937901498929336,578551.8886671751,494914.86737704265,5275284.521577404,272245.71909396746,246,15,14,35,35,146.9390243902439,63.76993358993491,20118.26605504587,26316.410436819064,217.7642276422764,453.30774483946533,53570,1460,0
2018-02-28 08:44:00,22,1320.0,0,523.0,11828970.619502869,5.458891013384322,4.5659655831739965,242188.0,917357.0,840086.1274537701,1099866.0389744255,58900000.0,0.0,1067136.1694193715,668476.6771552728,42.0,178.0,135.0,5.0,42.0,0.0,0.0,0.0,88.85993097630899,127.27274070110477,0.0,0.0,0.5544933078393881,655902.5245958666,256577.6208129685,3466236.301380671,139695.0272564558,130,13,11,21,21,129.3923076923077,53.35060226534592,15841.90322580645,23177.860018371175,73.86923076923077,195.72617276396647,9603,1279,0
2018-02-28 08:45:00,23,1380.0,0,675.0,13473759.822222222,7.940740740740741,8.318518518518518,440805.0,4333002.0,1150269.056234917,1301510.6919286803,60339734.0,0.0,1529320.1483341611,1220446.6465229443,18.0,219.0,203.0,0.0,18.0,0.0,0.0,0.0,106.2783423433563,142.02406926249364,0.0,70578.19846495613,0.5437037037037037,1189916.6642277646,198854.67170514428,3953601.339374543,247211.2876090083,131,8,8,11,11,126.9618320610687,48.01945192077455,24158.748091603054,29568.72279657458,84.16793893129771,232.99601028844828,11026,1173,0
2018-02-28 08:46:00,24,1440.0,0,1302.0,13295723.447004609,5.329493087557604,5.04147465437788,507821.0,3374858.0,911384.530069258,1163043.9691856855,82814459.0,0.0,1242879.2229995416,952358.2227135216,54.0,307.0,327.0,6.0,54.0,0.0,0.0,0.0,101.30293392423565,135.88208967796191,0.0,0.0,0.6536098310291859,355573.87863352435,190870.6400892438,4339777.7744082045,123785.40780871928,113,10,7,16,15,114.90265486725664,21.531938321682706,20559.938053097347,25951.399538809354,85.87610619469027,218.1362669109513,9704,1173,0
2018-02-28 08:47:00,25,1500.0,0,1269.0,19214754.84554768,6.727344365642238,8.459416863672184,566254.0,7965298.0,774545.9467519926,1795704.8280535135,103000000.0,0.0,1329519.0075392076,1319411.3020639478,43.0,251.0,347.0,1.0,43.0,0.0,0.0,0.0,113.20873585668188,144.0324724698315,0.0,0.0,0.7092198581560284,420653.57794522616,186367.2372166688,7077259.657050164,219624.7119928161,67,10,6,16,15,175.40298507462686,57.544464942336326,5623.527272727273,13611.232822840691,198.80597014925374,386.8595093361637,13320,1460,0
2018-02-28 08:48:00,26,1560.0,0,766.0,11067719.16840731,4.906005221932115,3.815926892950392,317820.0,891160.0,1055980.9720650665,1107093.2759478593,106320636.0,0.0,1291346.7777176972,649269.4457859454,28.0,259.0,203.0,3.0,28.0,0.0,0.0,0.0,93.18754074576384,131.663397509994,0.0,0.0,0.5926892950391645,844206.3060246882,264845.4608615647,3665798.0049130544,276144.0825764656,124,11,10,21,20,135.13709677419354,60.248312013249304,24752.238532110092,29087.201656111865,131.99193548387098,297.0017518211657,16367,1460,0
2018-02-28 08:49:00,27,1620.0,0,1229.0,11515165.128559804,4.823433685923515,5.802278275020342,526963.0,4875470.0,1115906.7970602608,1502719.7816353268,86971176.0,0.0,1507449.0604971696,993446.3549564854,106.0,389.0,314.0,6.0,106.0,0.0,0.0,0.0,96.59192504581864,123.248555081242,0.0,0.0,0.6501220504475184,228705.78169440152,55405.621875319375,4273743.430533676,1301550.1041510175,822,26,26,94,94,101.78953771289538,55.30295908746546,6260.009536784741,15565.056172641345,225.59367396593674,443.14229283799006,185438,1711,0
2018-02-28 08:50:00,28,1680.0,0,1082.0,12446317.232902031,4.902033271719039,3.5794824399260627,291420.0,1513471.0,607918.0514254967,1241933.5183642027,72498255.0,0.0,966254.7964827165,929074.4717713,122.0,357.0,253.0,3.0,122.0,0.0,0.0,0.0,78.61507515706478,103.94320882958796,0.0,0.0,0.6035120147874307,700613.0738194745,378434.634865184,3973556.2887288127,197728.78336644016,429,26,24,49,49,125.50582750582751,63.160995066073276,6652.97,17793.937112229683,214.28671328671328,456.55127291432063,91929,1711,0
2018-02-28 08:51:00,29,1740.0,0,450.0,7157274.462222222,4.311111111111111,2.973333333333333,177321.0,423680.0,1821954.928169217,784298.7782935366,62600000.0,0.0,1909557.3632190952,696541.1890365954,17.0,127.0,110.0,2.0,17.0,0.0,0.0,0.0,102.39199059625356,124.94827475246645,0.0,0.0,0.4488888888888889,391492.0122222222,216036.1745094993,3543784.953333333,199135.48022129096,182,13,14,20,20,110.0989010989011,38.10571365491513,26891.242424242424,30768.237487500217,307.1208791208791,586.802569886791,55896,4901,0
2018-02-28 08:52:00,30,1800.0,0,734.0,14088748.648501365,6.489100817438692,6.1880108991825615,279719.0,3242439.0,988965.605150044,1239519.9882572806,59939043.0,0.0,1348662.092413094,1061284.1147859416,18.0,195.0,229.0,0.0,18.0,0.0,0.0,0.0,113.0169192058958,143.05848417295476,0.0,0.0,0.5817438692098093,916455.8362781928,255443.48133552892,4261508.698451119,181803.442594221,62,4,3,8,8,119.19354838709677,17.142449190582965,23508.6935483871,27462.27178559449,103.85483870967742,237.05957242398463,6439,1173,0
2018-02-28 08:53:00,31,1860.0,0,1829.0,14693392.368507382,5.139967195188627,5.282121377802078,673134.0,5209456.0,588917.3325322744,1268706.2102048225,97101830.0,0.0,1090710.4861160691,1035452.9489587144,70.0,316.0,492.0,3.0,70.0,0.0,0.0,0.0,102.43535560754658,133.4977166755745,0.0,0.0,0.7266265718972116,241436.49993761352,85735.35809680348,4213269.456466624,64210.011007680536,52,4,4,4,4,115.53846153846153,13.39367942602477,31132.76923076923,31561.348159912177,157.25,303.514503642855,8177,1173,0
2018-02-28 08:55:00,32,1980.0,0,2643.0,13987446.58910329,5.206961785849414,5.58948164964056,966342.0,8657676.0,590156.3853159065,1130665.2450456342,60000000.0,0.0,973722.77131284,838651.4484522765,88.0,544.0,631.0,11.0,88.0,0.0,0.0,0.0,96.17833217651082,124.5942993035132,0.0,0.0,0.7162315550510783,215112.24365286255,167557.0486793439,3949628.620796736,153874.16197912378,88,6,6,6,6,114.29545454545455,13.60118241218036,30173.909090909092,31391.170775527105,155.07954545454547,300.9555365483435,13647,1173,0
2018-02-28 08:56:00,33,2040.0,0,675.0,7813187.263703704,4.032592592592593,2.2533333333333334,163962.0,409872.0,747611.8091401366,1087262.6208082312,60434828.0,0.0,896979.7699198498,786272.1311224242,76.0,375.0,103.0,16.0,76.0,0.0,0.0,0.0,56.40791478762148,74.51630770035244,0.0,0.0,0.5096296296296297,691821.7430482605,156916.57142577774,3619900.452464646,164165.38945994063,40,7,4,7,7,125.9,33.54812845863273,36611.02631578947,29325.193858474773,175.5,329.19614603470455,7020,1173,0
2018-02-28 08:57:00,34,2100.0,0,1204.0,12890585.99833887,4.92109634551495,4.670265780730897,340748.0,3336607.0,1128263.9527223036,1238023.6446620144,82800000.0,0.0,1575236.7318292276,892544.4066256633,76.0,417.0,259.0,8.0,76.0,0.0,0.0,0.0,76.28847104689635,97.01128162043416,0.0,0.0,0.617109634551495,485764.7835460915,141591.99173594455,4156152.7662852034,85609.50646926995,17,3,3,4,4,121.88235294117646,38.009673691280845,1622.4666666666667,2692.703682882601,551.0588235294117,1044.422296690151,9368,4123,0
2018-02-28 08:58:00,35,2160.0,0,957.0,8904895.312434692,4.2936259143155695,5.016718913270638,202676.0,3918942.0,510575.5190252696,778652.2356040331,72599196.0,0.0,720708.6550132959,724343.1959790488,106.0,302.0,184.0,10.0,106.0,0.0,0.0,0.0,77.51905711439906,95.34059947385006,0.0,0.0,0.619644723092999,266939.55027546466,100526.42738723324,2547967.565712264,166658.98127316343,371,12,12,35,35,151.9946091644205,67.13922584105379,10140.816023738873,21634.367553140662,419.99460916442047,605.082303959928,155818,1460,0
2018-02-28 08:59:00,36,2220.0,0,1283.0,14013916.88854248,4.698363211223694,4.067030397505846,393014.0,1970276.0,890662.4247643617,1277970.9548215556,74900000.0,0.0,1355807.8117632775,967349.1312617188,50.0,253.0,262.0,7.0,50.0,0.0,0.0,0.0,85.2418780839187,109.79013946526844,0.0,184651.79052564444,0.7084957131722526,527203.123306783,235624.02720835735,4061823.737175728,117418.13690364778,187,15,13,24,25,111.93582887700535,41.318148655459446,19476.049723756907,27560.893237878485,101.16042780748663,237.36362453750036,18917,1173,0
2018-02-28 09:00:00,37,2280.0,0,1620.0,12561341.255555555,4.50925925925926,4.311111111111111,459208.0,3156803.0,833575.3207818497,1132641.4756692422,59936593.0,0.0,1151109.7679057077,884094.2660209249,75.0,363.0,384.0,5.0,75.0,0.0,0.0,0.0,93.40681253878346,125.67346751266729,0.0,0.0,0.6907407407407408,223762.43082814504,68211.31090460058,4166751.701740904,148220.48325365366,44,9,8,12,12,105.0,44.82420442490398,13201.675,25464.193544890964,81.22727272727273,211.597562701526,3574,1173,0
2018-02-28 09:01:00,38,2340.0,0,804.0,13493817.218905471,5.236318407960199,4.001243781094527,302149.0,1233459.0,878881.372958645,1352125.5674015654,60014752.0,0.0,1229182.526644513,983040.1148681554,47.0,281.0,192.0,8.0,47.0,0.0,0.0,0.0,76.18421536848147,104.12626877982436,0.0,0.0,0.5485074626865671,691181.482483316,446011.8707919511,4302419.448147497,357585.30512257933,58,5,5,8,8,120.55172413793103,28.038302382347783,23602.741379310344,30380.300213663013,142.1551724137931,290.52087533921633,8245,1173,0
2018-02-28 09:02:00,39,2400.0,0,757.0,10746047.861294584,4.618229854689564,3.854689564068692,236293.0,1256871.0,882924.1982341751,1065435.0141195406,59936638.0,0.0,1204404.9792981315,899588.3301927363,37.0,264.0,189.0,3.0,37.0,0.0,0.0,0.0,83.54307197486723,118.7713522549193,0.0,0.0,0.5640686922060766,202085.3925487082,170455.09941267245,3396150.0542429844,168700.23795677323,74,6,5,7,7,114.27027027027027,18.758229096320978,28641.013513513513,30245.375539869892,166.6891891891892,317.712712724453,12335,1173,0
2018-02-28 09:03:00,40,2460.0,0,971.0,13738197.460350154,4.719876416065912,3.834191555097837,322972.0,1197416.0,1211718.7061482274,1343262.863071365,62324186.0,0.0,1625656.6193696714,999033.9570357924,115.0,295.0,207.0,7.0,115.0,0.0,0.0,0.0,75.11480771113398,101.69064167898104,0.0,0.0,0.619979402677652,496556.6100663293,206919.22233109752,4492773.412325993,481987.0770929536,130,11,10,19,19,116.66153846153846,26.068054597207777,19428.564516129034,27040.80520047642,113.62307692307692,235.56665198058673,14771,1173,0
2018-02-28 09:04:00,41,2520.0,0,698.0,11012607.845272206,4.297994269340975,3.1117478510028653,195474.0,587266.0,1108398.6274472652,1373287.926463645,63817092.0,0.0,1486463.3130659382,1199235.27817959,63.0,188.0,185.0,2.0,63.0,0.0,0.0,0.0,77.34179792731103,103.97787377227534,0.0,0.0,0.6174785100286533,466191.6699668006,337080.28532629606,4010402.230594141,328503.57576952816,122,9,7,11,11,115.98360655737704,17.042961566328827,29267.303278688523,30463.113995654163,168.14754098360655,313.44058901990167,20514,1173,0
2018-02-28 09:05:00,42,2580.0,0,568.0,17165842.70774648,5.209507042253521,3.8767605633802815,243192.0,568754.0,2028394.5950469116,1774006.3234005284,60000000.0,0.0,2443341.541577839,1156445.359238939,35.0,188.0,110.0,5.0,35.0,0.0,0.0,0.0,79.2341190721234,110.39376684611426,38519.611457897256,407097.0823791301,0.5686619718309859,821457.5995085347,443570.9860977074,6367027.371988178,438774.6008130029,35,7,5,9,9,114.45714285714286,28.329306024538134,25757.571428571428,29336.884577655637,114.68571428571428,249.10956382667442,4014,1173,0
2018-02-28 09:06:00,43,2640.0,0,475.0,17003423.867368422,5.7368421052631575,4.334736842105263,173131.0,848403.0,1897313.291835368,1842686.4179197596,60813838.0,0.0,2357693.8136562994,1602730.2664040918,50.0,180.0,121.0,0.0,50.0,0.0,0.0,0.0,90.7821342797278,135.2295424317413,0.0,74575.88559324206,0.4926315789473684,591338.1132483128,202088.41737642183,6333049.230347591,579423.6787753202,74,5,5,8,8,112.66216216216216,13.588146553811661,21353.527027027027,27263.670053263777,124.10810810810811,260.64927190969985,9184,1173,0
2018-02-28 09:07:00,44,2700.0,0,2601.0,15161230.18531334,5.018838908112264,4.87043444828912,929723.0,5565250.0,572556.3311797801,1236636.6073548452,60015234.0,0.0,991678.0478191256,955333.7764405374,89.0,424.0,654.0,8.0,89.0,0.0,0.0,0.0,98.40234753029036,131.11943741427385,0.0,0.0,0.7185697808535179,221353.05585289063,125779.76859775392,4160260.7669860674,94400.3517002696,355,10,9,92,92,149.9774647887324,67.52843761120135,8950.220657276996,18343.81515155144,117.38591549295775,271.4316934476259,41672,1460,0
2018-02-28 09:08:00,45,2760.0,0,759.0,14686777.930171276,5.384716732542819,4.797101449275362,237171.0,1988759.0,1672404.6339507357,1471484.9148670863,59874050.0,0.0,2010119.5032275552,1144319.9553351838,91.0,294.0,176.0,9.0,91.0,0.0,0.0,0.0,81.76243680125995,113.371790832844,0.0,0.0,0.5349143610013175,488979.82967455673,233997.8970138656,5674066.384598822,500534.84532849706,65,9,6,13,12,99.81538461538462,52.14699545146762,8123.587301587301,19916.65693999981,46.07692307692308,170.88037735616285,2995,1173,0
2018-02-28 09:09:00,46,2820.0,0,1041.0,11603180.261287224,4.345821325648415,3.950048030739673,391214.0,1263693.0,849307.3138802183,1125993.4688817472,71428518.0,0.0,1092992.186726984,901633.844221509,38.0,319.0,205.0,0.0,38.0,0.0,0.0,0.0,77.06575966833967,101.99276616578916,0.0,396910.5881383317,0.6935638808837656,247219.08607246968,141754.44007458177,3714787.2252383786,275942.8548735752,55,7,6,10,10,116.0,32.83855006498262,23261.036363636365,28814.48743058849,130.52727272727273,288.6242498054479,7179,1173,0
2018-02-28 09:10:00,47,2880.0,0,2398.0,15667271.740200168,5.957464553794829,6.217264386989157,868096.0,10113912.0,705388.1253175567,1390165.0731126324,75000000.0,0.0,1149888.58908196,1101066.1201739972,176.0,599.0,634.0,19.0,176.0,0.0,0.0,0.0,100.59789128483908,129.11337068719905,0.0,0.0,0.6305254378648875,209917.3156919092,126713.93439252196,4498146.971303688,178814.9021043671,66,7,6,11,11,121.36363636363636,28.514307536142883,18816.666666666668,26925.39832279229,110.03030303030303,242.51648443238912,7262,1173,0
2018-02-28 09:11:00,48,2940.0,0,1102.0,17309763.48911071,5.549001814882033,5.762250453720508,498632.0,3422730.0,1374714.7741093996,1652319.7578637411,60110956.0,0.0,1820972.385904469,958762.6513440132,77.0,302.0,250.0,6.0,77.0,0.0,0.0,0.0,97.08142968720998,124.6423998637313,0.0,0.0,0.6669691470054446,407219.9725130932,278611.0970761918,6385293.047811875,258695.1571983389,1484,29,29,139,139,124.23382749326146,68.78406340274425,1933.361111111111,7263.856759330901,558.0566037735849,1961.589970036998,828156,19082,0
